model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,37,automobile,automobile,automobile,1,1,1.03,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,6,automobile,automobile,automobile,1,1,3.002,0.000212
kimi,moonshotai/kimi-k3,defocus_blur,3,37,automobile,truck,truck,1,0,0.91,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,3,1343,airplane,airplane,airplane,1,1,4.41,0.00088
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,37,automobile,automobile,automobile,1,1,1.282,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,37,automobile,truck,truck,1,0,1.488,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,9,automobile,truck,truck,1,0,2.63,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,66,automobile,truck,truck,1,0,0.779,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,3,66,automobile,ship,ship,1,0,0.547,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,66,automobile,automobile,automobile,1,1,0.827,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,37,automobile,truck,truck,1,0,2.458,0.000202
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,66,automobile,automobile,automobile,1,1,0.716,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,66,automobile,automobile,automobile,1,1,1.164,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,3,1322,airplane,airplane,airplane,1,1,6.396,0.000399
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,81,automobile,truck,truck,1,0,0.772,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,9,automobile,truck,truck,1,0,3.879,0.001655
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,66,automobile,automobile,automobile,1,1,1.438,0.0002845
grok,x-ai/grok-4.3,defocus_blur,3,81,automobile,frog,frog,1,0,0.541,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,81,automobile,automobile,automobile,1,1,0.861,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,81,automobile,automobile,automobile,1,1,1.011,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,3,1323,airplane,airplane,airplane,1,1,6.199,0.000399
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,81,automobile,automobile,automobile,1,1,1.217,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,3,81,automobile,ship,ship,1,0,0.786,0.0003306
claude_opus,anthropic/claude-opus-5,defocus_blur,3,6,automobile,dog,dog,1,0,4.993,0.001405
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,66,automobile,automobile,automobile,1,1,2.673,0.000212
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,81,automobile,automobile,automobile,1,1,1.345,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,82,automobile,automobile,automobile,1,1,0.823,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,82,automobile,automobile,automobile,1,1,0.782,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,3,82,automobile,automobile,automobile,1,1,0.606,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,82,automobile,automobile,automobile,1,1,0.972,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,104,automobile,automobile,automobile,1,1,0.754,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,81,automobile,automobile,automobile,1,1,2.912,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,104,automobile,automobile,automobile,1,1,1.01,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,82,automobile,automobile,automobile,1,1,1.635,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,104,automobile,automobile,automobile,1,1,1.007,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,3,104,automobile,automobile,automobile,1,1,0.688,9.215e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,82,automobile,automobile,automobile,1,1,2.012,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,3,9,automobile,automobile,automobile,1,1,5.501,0.000399
claude_opus,anthropic/claude-opus-5,defocus_blur,3,66,automobile,automobile,automobile,1,1,4.306,0.000905
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,82,automobile,automobile,automobile,1,1,2.401,0.000212
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,104,automobile,automobile,automobile,1,1,1.423,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,104,automobile,automobile,automobile,1,1,1.36,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,3,37,automobile,truck,truck,1,0,5.975,0.00138
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,105,automobile,automobile,automobile,1,1,0.817,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,3,105,automobile,automobile,automobile,1,1,0.766,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,105,automobile,automobile,automobile,1,1,0.98,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,105,automobile,automobile,automobile,1,1,1.051,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,82,automobile,automobile,automobile,1,1,3.611,0.00073
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,104,automobile,automobile,automobile,1,1,2.694,0.000212
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,105,automobile,automobile,automobile,1,1,1.375,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,3,105,automobile,automobile,automobile,1,1,1.16,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,114,automobile,airplane,airplane,1,0,0.777,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,3,82,automobile,truck,truck,1,0,3.187,0.000399
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,105,automobile,automobile,automobile,1,1,1.642,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,3,81,automobile,automobile,automobile,1,1,4.9,0.001255
kimi,moonshotai/kimi-k3,defocus_blur,3,6,automobile,truck,truck,1,0,7.967,0.000399
grok,x-ai/grok-4.3,defocus_blur,3,114,automobile,ship,ship,1,0,0.78,8.965e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,114,automobile,automobile,automobile,1,1,1.132,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,3,104,automobile,automobile,automobile,1,1,3.828,0.000755
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,122,automobile,dog,dog,1,0,0.758,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,114,automobile,automobile,automobile,1,1,1.31,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,114,automobile,automobile,automobile,1,1,1.245,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,122,automobile,automobile,automobile,1,1,0.894,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,105,automobile,automobile,automobile,1,1,2.864,0.000212
grok,x-ai/grok-4.3,defocus_blur,3,122,automobile,bird,bird,1,0,0.793,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,114,automobile,automobile,automobile,1,1,2.43,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,131,automobile,truck,truck,1,0,0.767,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,122,automobile,automobile,automobile,1,1,1.583,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,122,automobile,truck,truck,1,0,1.445,1.6e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,122,automobile,automobile,automobile,1,1,1.34,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,3,105,automobile,automobile,automobile,1,1,3.783,0.000805
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,131,automobile,automobile,automobile,1,1,1.03,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,3,66,automobile,automobile,automobile,1,1,7.431,0.000399
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,131,automobile,automobile,automobile,1,1,1.467,0.00016
grok,x-ai/grok-4.3,defocus_blur,3,131,automobile,automobile,automobile,1,1,0.778,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,114,automobile,automobile,automobile,1,1,3.001,0.000172
claude_opus,anthropic/claude-opus-5,defocus_blur,3,114,automobile,automobile,automobile,1,1,3.803,0.00083
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,131,automobile,automobile,automobile,1,1,1.339,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,122,automobile,automobile,automobile,1,1,2.888,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,134,automobile,dog,dog,1,0,0.835,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,131,automobile,automobile,automobile,1,1,1.493,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,134,automobile,frog,frog,1,0,0.848,0.00016
grok,x-ai/grok-4.3,defocus_blur,3,134,automobile,ship,ship,1,0,0.837,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,134,automobile,airplane,airplane,1,0,0.882,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,134,automobile,automobile,automobile,1,1,1.35,0.00016
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,161,automobile,ship,ship,1,0,0.765,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,134,automobile,automobile,automobile,1,1,1.371,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,161,automobile,automobile,automobile,1,1,1.043,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,131,automobile,automobile,automobile,1,1,3.151,0.000212
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,161,automobile,automobile,automobile,1,1,0.795,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,134,automobile,cat,cat,1,0,2.354,0.000202
grok,x-ai/grok-4.3,defocus_blur,3,161,automobile,ship,ship,1,0,0.612,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,161,automobile,automobile,automobile,1,1,1.01,1.72e-05
kimi,moonshotai/kimi-k3,defocus_blur,3,161,automobile,automobile,automobile,1,1,0.997,0.00034485
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,161,automobile,automobile,automobile,1,1,1.409,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,3,122,automobile,truck,truck,1,0,4.073,0.000399
kimi,moonshotai/kimi-k3,defocus_blur,3,131,automobile,automobile,automobile,1,1,3.091,0.000468
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,193,automobile,cat,cat,1,0,0.693,1.6e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,131,automobile,automobile,automobile,1,1,4.159,0.00113
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,193,automobile,dog,dog,1,0,0.947,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,193,automobile,frog,frog,1,0,0.849,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,3,122,automobile,automobile,automobile,1,1,5.128,0.000905
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,161,automobile,automobile,automobile,1,1,2.357,0.000212
grok,x-ai/grok-4.3,defocus_blur,3,193,automobile,horse,horse,1,0,0.663,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,3,104,automobile,airplane,airplane,1,0,7.153,0.000399
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,193,automobile,automobile,automobile,1,1,1.422,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,201,automobile,automobile,automobile,1,1,0.815,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,201,automobile,automobile,automobile,1,1,0.929,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,3,201,automobile,ship,ship,1,0,0.651,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,201,automobile,automobile,automobile,1,1,0.92,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,193,automobile,horse,horse,1,0,1.836,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,3,134,automobile,automobile,automobile,1,1,4.201,0.001005
kimi,moonshotai/kimi-k3,defocus_blur,3,201,automobile,deer,deer,1,0,1.002,0.0003306
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,193,automobile,automobile,automobile,1,1,2.445,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,204,automobile,dog,dog,1,0,0.806,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,3,204,automobile,ship,ship,1,0,0.646,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,204,automobile,automobile,automobile,1,1,0.783,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,204,automobile,automobile,automobile,1,1,0.821,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,204,automobile,automobile,automobile,1,1,0.884,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,201,automobile,automobile,automobile,1,1,1.704,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,1241,airplane,airplane,airplane,1,1,22.569,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,204,automobile,automobile,automobile,1,1,1.172,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,3,204,automobile,automobile,automobile,1,1,0.9,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,3,161,automobile,automobile,automobile,1,1,4.562,0.00083
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,231,automobile,automobile,automobile,1,1,0.779,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,231,automobile,automobile,automobile,1,1,0.788,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,231,automobile,automobile,automobile,1,1,0.785,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,201,automobile,airplane,airplane,1,0,2.65,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,201,automobile,automobile,automobile,1,1,2.779,0.000212
grok,x-ai/grok-4.3,defocus_blur,3,231,automobile,automobile,automobile,1,1,0.572,9.215e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,231,automobile,automobile,automobile,1,1,1.183,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,231,automobile,automobile,automobile,1,1,1.327,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,240,automobile,airplane,airplane,1,0,0.819,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,3,240,automobile,automobile,automobile,1,1,0.59,9.215e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,240,automobile,automobile,automobile,1,1,0.97,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,204,automobile,automobile,automobile,1,1,2.711,0.000212
claude_opus,anthropic/claude-opus-5,defocus_blur,3,193,automobile,cat,cat,1,0,4.821,0.001805
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,240,automobile,automobile,automobile,1,1,1.145,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,240,automobile,automobile,automobile,1,1,1.215,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,240,automobile,automobile,automobile,1,1,1.387,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,241,automobile,automobile,automobile,1,1,0.774,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,201,automobile,automobile,automobile,1,1,4.516,0.001455
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,231,automobile,automobile,automobile,1,1,2.657,0.000212
grok,x-ai/grok-4.3,defocus_blur,3,241,automobile,ship,ship,1,0,0.562,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,241,automobile,automobile,automobile,1,1,0.924,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,241,automobile,truck,truck,1,0,1.058,0.00015
claude_opus,anthropic/claude-opus-5,defocus_blur,3,204,automobile,automobile,automobile,1,1,4.458,0.000905
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,241,automobile,automobile,automobile,1,1,1.338,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,241,automobile,automobile,automobile,1,1,1.506,1.72e-05
kimi,moonshotai/kimi-k3,defocus_blur,3,241,automobile,truck,truck,1,0,1.254,0.00043035
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,246,automobile,automobile,automobile,1,1,1.003,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,246,automobile,automobile,automobile,1,1,0.934,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,246,automobile,automobile,automobile,1,1,1.087,0.00016
grok,x-ai/grok-4.3,defocus_blur,3,246,automobile,ship,ship,1,0,0.542,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,3,193,automobile,deer,deer,1,0,5.896,0.000384
kimi,moonshotai/kimi-k3,defocus_blur,3,114,automobile,truck,truck,1,0,10.8,0.000399
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,246,automobile,truck,truck,1,0,1.39,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,241,automobile,automobile,automobile,1,1,2.527,0.000212
kimi,moonshotai/kimi-k3,defocus_blur,3,246,automobile,truck,truck,1,0,0.833,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,261,automobile,ship,ship,1,0,0.766,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,246,automobile,automobile,automobile,1,1,1.437,0.0002845
grok,x-ai/grok-4.3,defocus_blur,3,261,automobile,frog,frog,1,0,0.641,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,261,automobile,airplane,airplane,1,0,0.758,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,240,automobile,automobile,automobile,1,1,4.218,0.000212
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,261,automobile,automobile,automobile,1,1,1.025,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,246,automobile,automobile,automobile,1,1,2.609,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,283,automobile,automobile,automobile,1,1,0.761,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,241,automobile,automobile,automobile,1,1,3.934,0.000805
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,261,automobile,automobile,automobile,1,1,1.656,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,261,automobile,automobile,automobile,1,1,1.565,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,3,240,automobile,automobile,automobile,1,1,5.049,0.00103
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,283,automobile,automobile,automobile,1,1,0.963,0.00016
grok,x-ai/grok-4.3,defocus_blur,3,283,automobile,automobile,automobile,1,1,0.596,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,283,automobile,automobile,automobile,1,1,1.098,0.000172
claude_opus,anthropic/claude-opus-5,defocus_blur,3,231,automobile,automobile,automobile,1,1,6.188,0.00303
kimi,moonshotai/kimi-k3,defocus_blur,3,134,automobile,truck,truck,1,0,10.103,0.000399
kimi,moonshotai/kimi-k3,defocus_blur,3,240,automobile,automobile,automobile,1,1,5.147,0.000399
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,283,automobile,automobile,automobile,1,1,1.439,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,283,automobile,automobile,automobile,1,1,1.573,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,3,286,automobile,automobile,automobile,1,1,0.563,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,286,automobile,automobile,automobile,1,1,0.869,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,286,automobile,airplane,airplane,1,0,0.707,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,246,automobile,automobile,automobile,1,1,4.251,0.00088
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,261,automobile,automobile,automobile,1,1,2.938,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,286,automobile,"jellyfish

I apologize, but I need to choose from the CIFAR-10 labels provided. Looking at the image again, this appears to be a **ship**.","jellyfish

i apologize, but i need to choose from the cifar-10 labels provided. looking at the image again, this appears to be a **ship**.",0,0,1.162,0.000267
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,283,automobile,automobile,automobile,1,1,2.469,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,286,automobile,automobile,automobile,1,1,1.462,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,3,261,automobile,automobile,automobile,1,1,3.602,0.000855
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,290,automobile,cat,cat,1,0,0.764,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,3,290,automobile,cat,cat,1,0,0.59,8.965e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,286,automobile,automobile,automobile,1,1,1.438,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,290,automobile,bird,bird,1,0,0.915,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,286,automobile,automobile,automobile,1,1,2.465,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,305,automobile,truck,truck,1,0,0.755,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,290,automobile,automobile,automobile,1,1,1.423,1.72e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,305,automobile,truck,truck,1,0,0.689,1.6e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,290,automobile,automobile,automobile,1,1,1.588,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,3,231,automobile,truck,truck,1,0,7.827,0.000399
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,305,automobile,automobile,automobile,1,1,1.11,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,305,automobile,airplane,airplane,1,0,1.265,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,3,290,automobile,cat,cat,1,0,2.046,0.00015
grok,x-ai/grok-4.3,defocus_blur,3,305,automobile,ship,ship,1,0,0.631,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,3,305,automobile,truck,truck,1,0,0.834,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,290,automobile,automobile,automobile,1,1,2.501,0.000212
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,305,automobile,automobile,automobile,1,1,1.468,0.0002845
grok,x-ai/grok-4.3,defocus_blur,3,308,automobile,automobile,automobile,1,1,0.588,9.215e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,308,automobile,truck,truck,1,0,0.983,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,3,283,automobile,automobile,automobile,1,1,4.955,0.000855
gpt_terra,openai/gpt-5.6-terra,defocus_blur,3,308,automobile,automobile,automobile,1,1,1.007,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,3,308,automobile,truck,truck,1,0,0.901,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,3,286,automobile,automobile,automobile,1,1,4.341,0.00118
gemini,google/gemini-3.1-flash-lite,defocus_blur,3,308,automobile,truck,truck,1,0,1.299,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,3,325,automobile,dog,dog,1,0,0.787,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,3,305,automobile,automobile,automobile,1,1,2.866,0.000212
grok,x-ai/grok-4.3,defocus_blur,3,325,automobile,cat,cat,1,0,0.591,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,3,325,automobile,dog,dog,1,0,0.923,1.6e-05
