model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,774,airplane,airplane,airplane,1,1,0.969,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,678,airplane,airplane,airplane,1,1,2.521,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,4,767,airplane,airplane,airplane,1,1,1.434,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,767,airplane,automobile,automobile,1,0,1.608,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,778,airplane,airplane,airplane,1,1,0.946,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,785,airplane,airplane,airplane,1,1,0.827,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,689,airplane,bird,bird,1,0,2.279,0.0001701
grok,x-ai/grok-4.3,motion_blur,4,785,airplane,ship,ship,1,0,0.737,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,689,airplane,airplane,airplane,1,1,2.431,0.000212
kimi,moonshotai/kimi-k3,motion_blur,4,778,airplane,airplane,airplane,1,1,0.961,0.00034485
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,778,airplane,airplane,airplane,1,1,1.022,1.72e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,785,airplane,airplane,airplane,1,1,0.901,1.72e-05
grok,x-ai/grok-4.3,motion_blur,4,791,airplane,ship,ship,1,0,0.524,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,4,602,airplane,airplane,airplane,1,1,4.169,0.0006585
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,785,airplane,airplane,airplane,1,1,1.01,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,763,airplane,airplane,airplane,1,1,2.24,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,791,airplane,airplane,airplane,1,1,0.847,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,791,airplane,airplane,airplane,1,1,0.858,0.000172
gemini,google/gemini-3.1-flash-lite,motion_blur,4,778,airplane,airplane,airplane,1,1,1.297,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,763,airplane,dog,dog,1,0,2.41,0.000202
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,742,airplane,ship,ship,1,0,2.698,0.000202
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,778,airplane,airplane,airplane,1,1,1.495,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,774,airplane,airplane,airplane,1,1,1.668,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,814,airplane,automobile,automobile,1,0,0.767,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,814,airplane,ship,ship,1,0,0.508,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,767,airplane,truck,truck,1,0,2.306,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,791,airplane,airplane,airplane,1,1,1.048,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,785,airplane,airplane,airplane,1,1,1.477,0.00016
grok,x-ai/grok-4.3,motion_blur,4,822,airplane,ship,ship,1,0,0.541,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,814,airplane,airplane,airplane,1,1,0.962,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,785,airplane,ship,ship,1,0,1.464,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,774,airplane,airplane,airplane,1,1,2.23,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,822,airplane,airplane,airplane,1,1,0.826,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,814,airplane,airplane,airplane,1,1,0.968,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,4,742,airplane,airplane,airplane,1,1,2.922,0.0001851
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,822,airplane,cat,cat,1,0,0.856,0.00016
grok,x-ai/grok-4.3,motion_blur,4,841,airplane,ship,ship,1,0,0.506,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,791,airplane,airplane,airplane,1,1,1.491,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,4,767,airplane,ship,ship,1,0,2.477,0.0001701
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,814,airplane,ship,ship,1,0,1.237,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,778,airplane,airplane,airplane,1,1,2.208,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,841,airplane,ship,ship,1,0,0.804,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,841,airplane,airplane,airplane,1,1,0.844,0.000172
kimi,moonshotai/kimi-k3,motion_blur,4,774,airplane,airplane,airplane,1,1,2.382,0.0001851
grok,x-ai/grok-4.3,motion_blur,4,847,airplane,ship,ship,1,0,0.508,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,822,airplane,airplane,airplane,1,1,1.191,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,847,airplane,truck,truck,1,0,0.791,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,822,airplane,ship,ship,1,0,1.178,1.6e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,822,airplane,airplane,airplane,1,1,1.235,0.0002845
gemini,google/gemini-3.1-flash-lite,motion_blur,4,814,airplane,airplane,airplane,1,1,1.436,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,841,airplane,airplane,airplane,1,1,1.105,0.00016
grok,x-ai/grok-4.3,motion_blur,4,854,airplane,airplane,airplane,1,1,0.534,9.215e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,785,airplane,airplane,airplane,1,1,2.494,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,854,airplane,airplane,airplane,1,1,0.781,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,841,airplane,ship,ship,1,0,1.255,1.6e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,847,airplane,frog,frog,1,0,1.198,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,854,airplane,airplane,airplane,1,1,0.79,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,847,airplane,airplane,airplane,1,1,1.25,0.00016
grok,x-ai/grok-4.3,motion_blur,4,857,airplane,airplane,airplane,1,1,0.539,9.215e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,857,airplane,bird,bird,1,0,0.656,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,785,airplane,airplane,airplane,1,1,2.534,0.0001851
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,854,airplane,airplane,airplane,1,1,0.98,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,857,airplane,airplane,airplane,1,1,0.773,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,841,airplane,airplane,airplane,1,1,1.541,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,854,airplane,airplane,airplane,1,1,1.088,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,791,airplane,horse,horse,1,0,2.643,0.000202
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,857,airplane,airplane,airplane,1,1,0.89,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,857,airplane,airplane,airplane,1,1,0.825,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,4,791,airplane,airplane,airplane,1,1,2.479,0.0001851
kimi,moonshotai/kimi-k3,motion_blur,4,763,airplane,airplane,airplane,1,1,4.038,0.000399
kimi,moonshotai/kimi-k3,motion_blur,4,841,airplane,ship,ship,1,0,1.717,0.000453
grok,x-ai/grok-4.3,motion_blur,4,864,airplane,ship,ship,1,0,0.579,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,814,airplane,airplane,airplane,1,1,2.58,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,4,847,airplane,airplane,airplane,1,1,1.542,0.0002845
gemini,google/gemini-3.1-flash-lite,motion_blur,4,854,airplane,airplane,airplane,1,1,1.361,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,868,airplane,ship,ship,1,0,0.744,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,791,airplane,airplane,airplane,1,1,2.999,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,822,airplane,airplane,airplane,1,1,2.52,0.000212
kimi,moonshotai/kimi-k3,motion_blur,4,814,airplane,ship,ship,1,0,2.565,0.0001701
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,864,airplane,airplane,airplane,1,1,1.076,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,864,airplane,airplane,airplane,1,1,1.252,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,857,airplane,bird,bird,1,0,1.374,0.0003306
kimi,moonshotai/kimi-k3,motion_blur,4,822,airplane,airplane,airplane,1,1,2.469,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,4,857,airplane,airplane,airplane,1,1,1.401,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,883,airplane,ship,ship,1,0,0.515,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,847,airplane,horse,horse,1,0,2.316,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,883,airplane,bird,bird,1,0,0.833,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,847,airplane,horse,horse,1,0,2.083,0.0003306
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,847,airplane,airplane,airplane,1,1,2.232,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,883,airplane,bird,bird,1,0,0.854,0.00016
grok,x-ai/grok-4.3,motion_blur,4,868,airplane,ship,ship,1,0,1.07,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,883,airplane,airplane,airplane,1,1,0.934,1.72e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,864,airplane,airplane,airplane,1,1,1.392,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,885,airplane,bird,bird,1,0,0.784,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,885,airplane,airplane,airplane,1,1,0.749,0.000172
grok,x-ai/grok-4.3,motion_blur,4,885,airplane,ship,ship,1,0,0.518,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,868,airplane,airplane,airplane,1,1,1.2,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,868,airplane,ship,ship,1,0,1.272,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,883,airplane,airplane,airplane,1,1,1.09,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,841,airplane,ship,ship,1,0,2.934,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,4,868,airplane,airplane,airplane,1,1,1.312,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,886,airplane,ship,ship,1,0,0.515,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,864,airplane,ship,ship,1,0,1.845,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,885,airplane,airplane,airplane,1,1,0.856,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,854,airplane,airplane,airplane,1,1,2.571,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,886,airplane,airplane,airplane,1,1,0.719,0.000172
kimi,moonshotai/kimi-k3,motion_blur,4,854,airplane,airplane,airplane,1,1,2.47,0.0001851
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,857,airplane,airplane,airplane,1,1,2.403,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,886,airplane,airplane,airplane,1,1,0.865,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,888,airplane,ship,ship,1,0,0.511,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,886,airplane,airplane,airplane,1,1,0.959,1.72e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,883,airplane,ship,ship,1,0,1.559,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,888,airplane,ship,ship,1,0,0.796,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,886,airplane,airplane,airplane,1,1,1.049,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,883,airplane,airplane,airplane,1,1,1.56,0.000468
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,864,airplane,airplane,airplane,1,1,2.381,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,912,airplane,ship,ship,1,0,0.522,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,864,airplane,airplane,airplane,1,1,2.63,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,4,886,airplane,airplane,airplane,1,1,1.244,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,885,airplane,airplane,airplane,1,1,1.681,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,888,airplane,airplane,airplane,1,1,0.995,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,888,airplane,airplane,airplane,1,1,1.107,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,885,airplane,airplane,airplane,1,1,1.513,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,914,airplane,ship,ship,1,0,0.51,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,912,airplane,ship,ship,1,0,0.962,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,912,airplane,airplane,airplane,1,1,0.934,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,914,airplane,ship,ship,1,0,0.756,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,864,airplane,airplane,airplane,1,1,2.526,0.0001851
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,888,airplane,airplane,airplane,1,1,1.24,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,868,airplane,airplane,airplane,1,1,2.501,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,868,airplane,airplane,airplane,1,1,2.538,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,914,airplane,airplane,airplane,1,1,0.776,0.000172
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,914,airplane,airplane,airplane,1,1,0.886,1.72e-05
grok,x-ai/grok-4.3,motion_blur,4,919,airplane,ship,ship,1,0,0.495,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,919,airplane,bird,bird,1,0,0.739,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,883,airplane,airplane,airplane,1,1,2.472,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,912,airplane,airplane,airplane,1,1,1.471,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,885,airplane,airplane,airplane,1,1,2.368,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,919,airplane,airplane,airplane,1,1,0.903,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,868,airplane,airplane,airplane,1,1,2.704,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,4,888,airplane,airplane,airplane,1,1,1.605,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,928,airplane,ship,ship,1,0,0.513,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,919,airplane,bird,bird,1,0,0.909,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,919,airplane,bird,bird,1,0,1.014,1.6e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,912,airplane,bird,bird,1,0,1.588,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,929,airplane,ship,ship,1,0,0.656,1.6e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,928,airplane,airplane,airplane,1,1,0.935,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,914,airplane,airplane,airplane,1,1,1.438,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,929,airplane,ship,ship,1,0,0.574,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,928,airplane,airplane,airplane,1,1,0.981,0.000172
kimi,moonshotai/kimi-k3,motion_blur,4,885,airplane,airplane,airplane,1,1,2.425,0.0001851
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,886,airplane,ship,ship,1,0,2.381,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,4,919,airplane,bird,bird,1,0,1.299,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,944,airplane,ship,ship,1,0,0.611,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,928,airplane,airplane,airplane,1,1,1.195,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,929,airplane,ship,ship,1,0,0.991,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,886,airplane,airplane,airplane,1,1,2.453,0.0001851
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,929,airplane,airplane,airplane,1,1,1.068,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,928,airplane,airplane,airplane,1,1,1.256,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,944,airplane,ship,ship,1,0,0.789,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,888,airplane,airplane,airplane,1,1,2.59,0.000212
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,912,airplane,airplane,airplane,1,1,2.374,0.000212
kimi,moonshotai/kimi-k3,motion_blur,4,888,airplane,airplane,airplane,1,1,2.412,0.00034485
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,944,airplane,ship,ship,1,0,0.893,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,944,airplane,ship,ship,1,0,0.932,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,946,airplane,airplane,airplane,1,1,0.908,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,929,airplane,airplane,airplane,1,1,1.315,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,4,912,airplane,ship,ship,1,0,2.414,0.0001701
grok,x-ai/grok-4.3,motion_blur,4,946,airplane,ship,ship,1,0,0.766,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,914,airplane,ship,ship,1,0,2.447,0.000202
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,946,airplane,bird,bird,1,0,0.93,1.6e-05
grok,x-ai/grok-4.3,motion_blur,4,956,airplane,ship,ship,1,0,0.584,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,956,airplane,automobile,automobile,1,0,0.768,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,956,airplane,airplane,airplane,1,1,0.744,0.000172
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,956,airplane,airplane,airplane,1,1,0.763,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,929,airplane,ship,ship,1,0,1.819,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,914,airplane,airplane,airplane,1,1,2.697,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,946,airplane,airplane,airplane,1,1,1.183,0.00016
kimi,moonshotai/kimi-k3,motion_blur,4,914,airplane,airplane,airplane,1,1,2.545,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,975,airplane,horse,horse,1,0,0.769,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,975,airplane,ship,ship,1,0,0.717,1.6e-05
kimi,moonshotai/kimi-k3,motion_blur,4,956,airplane,airplane,airplane,1,1,0.914,0.00034485
grok,x-ai/grok-4.3,motion_blur,4,975,airplane,ship,ship,1,0,0.556,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,4,929,airplane,airplane,airplane,1,1,1.841,0.000468
gemini,google/gemini-3.1-flash-lite,motion_blur,4,944,airplane,airplane,airplane,1,1,1.659,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,919,airplane,dog,dog,1,0,2.672,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,912,airplane,bird,bird,1,0,3.259,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,919,airplane,airplane,airplane,1,1,2.488,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,928,airplane,ship,ship,1,0,2.437,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,4,944,airplane,airplane,airplane,1,1,1.817,0.000468
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,975,airplane,ship,ship,1,0,0.991,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,946,airplane,bird,bird,1,0,1.56,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,975,airplane,airplane,airplane,1,1,1.102,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,982,airplane,airplane,airplane,1,1,0.667,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,928,airplane,airplane,airplane,1,1,2.632,0.000212
grok,x-ai/grok-4.3,motion_blur,4,982,airplane,ship,ship,1,0,0.571,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,929,airplane,ship,ship,1,0,2.507,0.000202
kimi,moonshotai/kimi-k3,motion_blur,4,928,airplane,airplane,airplane,1,1,2.583,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,4,956,airplane,airplane,airplane,1,1,1.505,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,989,airplane,ship,ship,1,0,0.54,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,982,airplane,ship,ship,1,0,1.022,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,975,airplane,airplane,airplane,1,1,1.281,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,989,airplane,airplane,airplane,1,1,0.827,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,982,airplane,bird,bird,1,0,1.188,0.00015
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,944,airplane,airplane,airplane,1,1,2.526,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,944,airplane,airplane,airplane,1,1,2.386,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,989,airplane,airplane,airplane,1,1,0.796,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,989,airplane,airplane,airplane,1,1,0.875,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1001,airplane,ship,ship,1,0,0.77,8.2e-05
grok,x-ai/grok-4.3,motion_blur,4,1001,airplane,ship,ship,1,0,0.584,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,982,airplane,frog,frog,1,0,1.198,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,989,airplane,airplane,airplane,1,1,0.983,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,4,982,airplane,horse,horse,1,0,1.245,0.0002845
grok,x-ai/grok-4.3,motion_blur,4,1010,airplane,airplane,airplane,1,1,0.476,9.215e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1001,airplane,bird,bird,1,0,0.979,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1010,airplane,airplane,airplane,1,1,0.77,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1010,airplane,airplane,airplane,1,1,0.794,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1001,airplane,ship,ship,1,0,1.076,0.00015
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,946,airplane,airplane,airplane,1,1,2.633,0.000212
gpt_terra,openai/gpt-5.6-terra,motion_blur,4,1010,airplane,airplane,airplane,1,1,0.858,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1010,airplane,airplane,airplane,1,1,0.918,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1001,airplane,cat,cat,1,0,1.099,1.6e-05
kimi,moonshotai/kimi-k3,motion_blur,4,946,airplane,airplane,airplane,1,1,2.545,0.0001851
grok,x-ai/grok-4.3,motion_blur,4,1018,airplane,bird,bird,1,0,0.577,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1018,airplane,airplane,airplane,1,1,0.813,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1018,airplane,airplane,airplane,1,1,0.644,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,4,1010,airplane,airplane,airplane,1,1,0.843,0.00034485
gemini,google/gemini-3.1-flash-lite,motion_blur,4,989,airplane,airplane,airplane,1,1,1.415,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,1018,airplane,airplane,airplane,1,1,0.852,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,956,airplane,airplane,airplane,1,1,2.694,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,4,956,airplane,airplane,airplane,1,1,2.529,0.00016
grok,x-ai/grok-4.3,motion_blur,4,1022,airplane,ship,ship,1,0,0.608,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,4,1001,airplane,ship,ship,1,0,1.403,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,4,1022,airplane,airplane,airplane,1,1,0.778,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,4,975,airplane,airplane,airplane,1,1,2.528,0.000212
gpt_luna,openai/gpt-5.6-luna,motion_blur,4,1022,airplane,airplane,airplane,1,1,0.763,1.72e-05
