model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,277,cat,bird,bird,1,0,0.787,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,3,273,cat,horse,horse,1,0,1.68,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,277,cat,frog,frog,1,0,0.935,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,277,cat,frog,frog,1,0,1.294,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,277,cat,bird,bird,1,0,1.592,0.00015
grok,x-ai/grok-4.3,glass_blur,3,277,cat,frog,frog,1,0,0.597,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,273,cat,bird,bird,1,0,4.868,0.001905
claude_opus,anthropic/claude-opus-5,glass_blur,3,277,cat,bird,bird,1,0,2.462,0.000505
gemini,google/gemini-3.1-flash-lite,glass_blur,3,277,cat,dog,dog,1,0,1.412,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,271,cat,deer,deer,1,0,5.923,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,277,cat,cat,cat,1,1,2.718,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,279,cat,dog,dog,1,0,0.763,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,279,cat,deer,deer,1,0,0.853,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,279,cat,cat,cat,1,1,1.079,0.00015
grok,x-ai/grok-4.3,glass_blur,3,279,cat,frog,frog,1,0,0.694,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,279,cat,dog,dog,1,0,1.258,0.00016
kimi,moonshotai/kimi-k3,glass_blur,3,279,cat,cat,cat,1,1,0.866,0.0003306
gemini,google/gemini-3.1-flash-lite,glass_blur,3,279,cat,dog,dog,1,0,1.377,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,294,cat,cat,cat,1,1,0.874,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,294,cat,dog,dog,1,0,0.749,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,294,cat,cat,cat,1,1,0.689,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,8,cat,cat,cat,1,1,35.842,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,1399,bird,airplane,airplane,1,0,38.901,0.00034485
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,294,cat,cat,cat,1,1,1.641,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,294,cat,cat,cat,1,1,2.211,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,3,294,cat,cat,cat,1,1,1.38,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,279,cat,cat,cat,1,1,3.94,0.00088
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,279,cat,cat,cat,1,1,3.809,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,302,cat,cat,cat,1,1,0.799,8.2e-05
grok,x-ai/grok-4.3,glass_blur,3,294,cat,frog,frog,1,0,1.766,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,302,cat,frog,frog,1,0,0.91,0.00016
grok,x-ai/grok-4.3,glass_blur,3,302,cat,ship,ship,1,0,0.588,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,302,cat,frog,frog,1,0,0.942,1.6e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,302,cat,cat,cat,1,1,1.173,0.00015
claude_opus,anthropic/claude-opus-5,glass_blur,3,294,cat,cat,cat,1,1,3.705,0.00098
kimi,moonshotai/kimi-k3,glass_blur,3,302,cat,horse,horse,1,0,0.873,0.0003306
gemini,google/gemini-3.1-flash-lite,glass_blur,3,302,cat,dog,dog,1,0,1.333,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,320,cat,cat,cat,1,1,1.097,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,320,cat,deer,deer,1,0,0.771,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,302,cat,frog,frog,1,0,3.166,0.000202
grok,x-ai/grok-4.3,glass_blur,3,320,cat,frog,frog,1,0,0.629,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,320,cat,frog,frog,1,0,1.642,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,3,320,cat,deer,deer,1,0,1.448,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,302,cat,dog,dog,1,0,4.028,0.001005
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,320,cat,bird,bird,1,0,2.595,8.2e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,323,cat,cat,cat,1,1,0.821,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,320,cat,cat,cat,1,1,3.046,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,323,cat,deer,deer,1,0,0.734,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,323,cat,bird,bird,1,0,1.622,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,323,cat,cat,cat,1,1,1.289,0.00016
grok,x-ai/grok-4.3,glass_blur,3,323,cat,frog,frog,1,0,0.683,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,3,103,cat,cat,cat,1,1,31.731,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,91,cat,frog,frog,1,0,33.075,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,127,cat,cat,cat,1,1,27.28,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,115,cat,cat,cat,1,1,29.497,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,205,cat,cat,cat,1,1,21.381,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,224,cat,deer,deer,1,0,19.995,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,187,cat,cat,cat,1,1,22.651,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,256,cat,cat,cat,1,1,15.209,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,271,cat,dog,dog,1,0,13.603,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,277,cat,frog,frog,1,0,9.201,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,294,cat,cat,cat,1,1,6.314,0.0003306
claude_opus,anthropic/claude-opus-5,glass_blur,3,320,cat,cat,cat,1,1,4.399,0.00113
kimi,moonshotai/kimi-k3,glass_blur,3,320,cat,cat,cat,1,1,3.119,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,323,cat,bird,bird,1,0,0.955,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,332,cat,cat,cat,1,1,0.79,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,332,cat,deer,deer,1,0,0.723,1.72e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,323,cat,frog,frog,1,0,1.834,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,323,cat,frog,frog,1,0,2.758,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,332,cat,cat,cat,1,1,1.153,0.00015
grok,x-ai/grok-4.3,glass_blur,3,332,cat,cat,cat,1,1,0.813,8.965e-05
grok,x-ai/grok-4.3,glass_blur,3,336,cat,bird,bird,1,0,0.65,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,336,cat,cat,cat,1,1,0.795,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,332,cat,frog,frog,1,0,1.325,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,336,cat,frog,frog,1,0,0.911,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,336,cat,deer,deer,1,0,1.067,0.00016
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,332,cat,frog,frog,1,0,1.602,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,356,cat,bird,bird,1,0,0.834,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,323,cat,frog,frog,1,0,4.082,0.00113
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,336,cat,frog,frog,1,0,1.299,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,336,cat,cat,cat,1,1,1.337,0.0002845
grok,x-ai/grok-4.3,glass_blur,3,356,cat,cat,cat,1,1,0.685,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,356,cat,frog,frog,1,0,0.924,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,356,cat,deer,deer,1,0,0.884,1.72e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,356,cat,cat,cat,1,1,1.094,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,367,cat,cat,cat,1,1,0.755,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,332,cat,dog,dog,1,0,2.626,0.000505
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,367,cat,frog,frog,1,0,0.626,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,356,cat,deer,deer,1,0,1.388,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,332,cat,dog,dog,1,0,2.811,0.000202
grok,x-ai/grok-4.3,glass_blur,3,367,cat,ship,ship,1,0,0.632,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,367,cat,cat,cat,1,1,1.156,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,356,cat,cat,cat,1,1,2.324,0.000202
kimi,moonshotai/kimi-k3,glass_blur,3,332,cat,cat,cat,1,1,2.754,0.0003306
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,336,cat,cat,cat,1,1,2.858,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,397,cat,dog,dog,1,0,0.824,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,367,cat,cat,cat,1,1,1.329,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,367,cat,cat,cat,1,1,1.6,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,397,cat,bird,bird,1,0,1.04,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,397,cat,frog,frog,1,0,0.975,0.00016
grok,x-ai/grok-4.3,glass_blur,3,397,cat,ship,ship,1,0,0.582,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,3,356,cat,cat,cat,1,1,2.354,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,397,cat,dog,dog,1,0,1.21,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,336,cat,cat,cat,1,1,3.233,0.0002958
gemini,google/gemini-3.1-flash-lite,glass_blur,3,397,cat,dog,dog,1,0,1.219,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,399,cat,cat,cat,1,1,0.828,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,336,cat,cat,cat,1,1,3.799,0.000755
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,399,cat,bird,bird,1,0,0.828,0.00016
grok,x-ai/grok-4.3,glass_blur,3,399,cat,frog,frog,1,0,0.682,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,399,cat,cat,cat,1,1,0.72,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,397,cat,deer,deer,1,0,1.248,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,399,cat,frog,frog,1,0,0.685,0.0003306
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,399,cat,bird,bird,1,0,1.088,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,367,cat,frog,frog,1,0,3.123,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,412,cat,dog,dog,1,0,0.798,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,397,cat,cat,cat,1,1,2.438,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,412,cat,bird,bird,1,0,0.795,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,412,cat,horse,horse,1,0,0.743,1.6e-05
grok,x-ai/grok-4.3,glass_blur,3,412,cat,cat,cat,1,1,0.718,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,399,cat,cat,cat,1,1,1.488,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,418,cat,bird,bird,1,0,0.76,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,412,cat,bird,bird,1,0,1.365,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,418,cat,bird,bird,1,0,0.955,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,399,cat,cat,cat,1,1,2.515,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,3,412,cat,cat,cat,1,1,1.582,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,367,cat,cat,cat,1,1,4.333,0.00108
claude_opus,anthropic/claude-opus-5,glass_blur,3,397,cat,cat,cat,1,1,3.695,0.000805
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,418,cat,frog,frog,1,0,0.98,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,418,cat,cat,cat,1,1,1.159,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,3,418,cat,dog,dog,1,0,1.366,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,412,cat,bird,bird,1,0,2.567,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,426,cat,cat,cat,1,1,0.77,8.2e-05
grok,x-ai/grok-4.3,glass_blur,3,426,cat,bird,bird,1,0,0.698,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,3,412,cat,dog,dog,1,0,2.371,0.0003306
grok,x-ai/grok-4.3,glass_blur,3,418,cat,frog,frog,1,0,1.705,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,426,cat,bird,bird,1,0,0.846,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,426,cat,frog,frog,1,0,0.949,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,418,cat,frog,frog,1,0,2.054,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,432,cat,cat,cat,1,1,0.747,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,426,cat,dog,dog,1,0,1.331,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,3,426,cat,cat,cat,1,1,1.321,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,367,cat,dog,dog,1,0,5.264,0.0003248
claude_opus,anthropic/claude-opus-5,glass_blur,3,356,cat,cat,cat,1,1,6.66,0.001705
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,418,cat,cat,cat,1,1,3.094,0.000202
grok,x-ai/grok-4.3,glass_blur,3,432,cat,cat,cat,1,1,0.726,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,426,cat,cat,cat,1,1,1.811,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,432,cat,cat,cat,1,1,1.01,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,432,cat,cat,cat,1,1,0.96,0.00016
kimi,moonshotai/kimi-k3,glass_blur,3,432,cat,cat,cat,1,1,0.735,0.0003306
claude_opus,anthropic/claude-opus-5,glass_blur,3,412,cat,bird,bird,1,0,4.085,0.00133
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,432,cat,frog,frog,1,0,1.275,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,434,cat,cat,cat,1,1,0.764,8.2e-05
grok,x-ai/grok-4.3,glass_blur,3,434,cat,ship,ship,1,0,0.494,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,426,cat,dog,dog,1,0,2.595,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,3,432,cat,cat,cat,1,1,1.533,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,434,cat,cat,cat,1,1,0.697,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,434,cat,ship,ship,1,0,0.676,0.0003306
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,434,cat,frog,frog,1,0,0.951,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,434,cat,cat,cat,1,1,1.255,0.00015
grok,x-ai/grok-4.3,glass_blur,3,438,cat,dog,dog,1,0,0.478,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,434,cat,cat,cat,1,1,1.194,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,438,cat,dog,dog,1,0,0.812,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,418,cat,dog,dog,1,0,4.404,0.001505
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,438,cat,deer,deer,1,0,0.81,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,432,cat,cat,cat,1,1,2.457,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,438,cat,cat,cat,1,1,1.144,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,438,cat,frog,frog,1,0,1.102,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,3,399,cat,cat,cat,1,1,6.188,0.00133
gemini,google/gemini-3.1-flash-lite,glass_blur,3,438,cat,cat,cat,1,1,1.292,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,453,cat,frog,frog,1,0,0.648,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,438,cat,cat,cat,1,1,1.212,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,453,cat,cat,cat,1,1,0.901,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,453,cat,cat,cat,1,1,0.921,0.00016
kimi,moonshotai/kimi-k3,glass_blur,3,453,cat,deer,deer,1,0,0.969,0.0003306
grok,x-ai/grok-4.3,glass_blur,3,453,cat,ship,ship,1,0,1.017,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,456,cat,bird,bird,1,0,0.781,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,434,cat,dog,dog,1,0,2.856,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,3,453,cat,horse,horse,1,0,1.335,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,456,cat,frog,frog,1,0,0.734,0.00016
grok,x-ai/grok-4.3,glass_blur,3,456,cat,frog,frog,1,0,0.564,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,456,cat,frog,frog,1,0,0.795,1.6e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,426,cat,frog,frog,1,0,4.905,0.001955
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,438,cat,dog,dog,1,0,2.699,0.000202
kimi,moonshotai/kimi-k3,glass_blur,3,456,cat,deer,deer,1,0,0.673,0.0003306
claude_opus,anthropic/claude-opus-5,glass_blur,3,432,cat,cat,cat,1,1,4.472,0.00143
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,464,cat,cat,cat,1,1,0.806,8.2e-05
grok,x-ai/grok-4.3,glass_blur,3,464,cat,cat,cat,1,1,0.539,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,456,cat,deer,deer,1,0,1.457,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,464,cat,dog,dog,1,0,0.777,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,453,cat,cat,cat,1,1,2.706,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,464,cat,bird,bird,1,0,0.935,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,464,cat,cat,cat,1,1,1.009,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,456,cat,deer,deer,1,0,1.888,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,3,464,cat,cat,cat,1,1,1.352,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,453,cat,cat,cat,1,1,2.891,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,467,cat,dog,dog,1,0,0.736,8.2e-05
grok,x-ai/grok-4.3,glass_blur,3,467,cat,frog,frog,1,0,0.615,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,456,cat,cat,cat,1,1,2.539,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,467,cat,cat,cat,1,1,0.857,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,3,464,cat,deer,deer,1,0,1.464,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,467,cat,cat,cat,1,1,0.915,0.0003306
claude_opus,anthropic/claude-opus-5,glass_blur,3,434,cat,dog,dog,1,0,4.886,0.001355
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,467,cat,cat,cat,1,1,1.266,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,470,cat,cat,cat,1,1,0.775,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,467,cat,cat,cat,1,1,1.365,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,438,cat,dog,dog,1,0,4.794,0.001155
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,470,cat,frog,frog,1,0,0.778,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,464,cat,bird,bird,1,0,2.42,0.000202
grok,x-ai/grok-4.3,glass_blur,3,470,cat,frog,frog,1,0,0.625,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,467,cat,cat,cat,1,1,1.749,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,470,cat,deer,deer,1,0,0.968,1.72e-05
kimi,moonshotai/kimi-k3,glass_blur,3,470,cat,deer,deer,1,0,0.666,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,515,cat,cat,cat,1,1,0.8,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,470,cat,dog,dog,1,0,1.326,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,453,cat,airplane,airplane,1,0,4.926,0.002055
grok,x-ai/grok-4.3,glass_blur,3,515,cat,ship,ship,1,0,0.696,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,467,cat,cat,cat,1,1,2.59,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,515,cat,frog,frog,1,0,0.998,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,515,cat,frog,frog,1,0,1.097,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,515,cat,deer,deer,1,0,1.183,1.72e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,456,cat,cat,cat,1,1,4.694,0.001705
gemini,google/gemini-3.1-flash-lite,glass_blur,3,515,cat,frog,frog,1,0,1.396,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,558,cat,cat,cat,1,1,0.799,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,558,cat,frog,frog,1,0,0.807,0.00016
grok,x-ai/grok-4.3,glass_blur,3,558,cat,cat,cat,1,1,0.617,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,558,cat,dog,dog,1,0,0.767,1.6e-05
claude_opus,anthropic/claude-opus-5,glass_blur,3,464,cat,cat,cat,1,1,4.211,0.00143
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,470,cat,frog,frog,1,0,2.576,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,558,cat,cat,cat,1,1,1.318,0.00015
grok,x-ai/grok-4.3,glass_blur,3,565,cat,cat,cat,1,1,0.534,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,565,cat,dog,dog,1,0,0.773,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,558,cat,cat,cat,1,1,1.361,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,467,cat,cat,cat,1,1,4.209,0.00088
kimi,moonshotai/kimi-k3,glass_blur,3,515,cat,dog,dog,1,0,2.313,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,558,cat,cat,cat,1,1,1.523,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,565,cat,bird,bird,1,0,1.014,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,515,cat,frog,frog,1,0,2.888,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,565,cat,bird,bird,1,0,1.168,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,470,cat,bird,bird,1,0,3.661,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,558,cat,cat,cat,1,1,2.654,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,573,cat,cat,cat,1,1,0.744,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,565,cat,cat,cat,1,1,1.315,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,470,cat,frog,frog,1,0,4.208,0.00123
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,573,cat,frog,frog,1,0,0.922,0.00016
grok,x-ai/grok-4.3,glass_blur,3,573,cat,cat,cat,1,1,0.68,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,3,565,cat,cat,cat,1,1,1.765,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,573,cat,cat,cat,1,1,1.027,0.0003306
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,573,cat,bird,bird,1,0,1.435,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,586,cat,horse,horse,1,0,0.816,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,565,cat,dog,dog,1,0,2.249,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,3,586,cat,frog,frog,1,0,0.859,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,586,cat,deer,deer,1,0,0.909,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,565,cat,cat,cat,1,1,2.589,0.000202
grok,x-ai/grok-4.3,glass_blur,3,586,cat,ship,ship,1,0,0.651,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,573,cat,bird,bird,1,0,1.515,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,3,573,cat,automobile,automobile,1,0,1.523,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,3,558,cat,cat,cat,1,1,4.012,0.00098
gpt_sol,openai/gpt-5.6-sol,glass_blur,3,586,cat,deer,deer,1,0,1.39,0.00016
grok,x-ai/grok-4.3,glass_blur,3,597,cat,frog,frog,1,0,0.526,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,3,597,cat,bird,bird,1,0,0.777,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,3,573,cat,cat,cat,1,1,2.505,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,3,597,cat,deer,deer,1,0,0.783,1.72e-05
kimi,moonshotai/kimi-k3,glass_blur,3,586,cat,dog,dog,1,0,1.274,0.0003306
kimi,moonshotai/kimi-k3,glass_blur,3,597,cat,dog,dog,1,0,0.778,0.0003306
